NUTS 3 CODE;LAU CODE;LAU NAME NATIONAL;LAU NAME LATIN;CHANGE (Y/N);POPULATION;TOTAL AREA (km2);DEGURBA;DEG change compared to last year;COASTAL AREA (yes/no);COAST change compared to last year;CITY_ID;CITY_ID change compared to last year;CITY_NAME;GREATER_CITY_ID;GREATER_CITY_ID change compared to last year;GREATER_CITY_NAME;FUA_ID;FUA_ID change compared to last year;FUA_NAME
DEF0F;01062061;Reinfeld (Holstein), Stadt;Reinfeld (Holstein), Stadt;no;9055;17,37;2;;;;;;;;;;;;
DEF0F;01062062;Rethwisch;Rethwisch;no;1189;13,24;3;;;;;;;;;;;;
DEF0F;01062065;Rümpel;Rümpel;no;1267;15,89;3;;;;;;;;;;;;
DEF0F;01062069;Siek;Siek;no;2393;12,47;2;;;;;;;;;;;;
DEF0F;01062071;Stapelfeld;Stapelfeld;no;1776;10,12;3;;;;;;;;;;;;
DEF0F;01062076;Tangstedt;Tangstedt;no;6482;39,86;3;;;;;;;;;;;;
DEF0F;01062078;Todendorf;Todendorf;no;1255;12,81;3;;;;;;;;;;;;
DEF0F;01062081;Tremsbüttel;Tremsbüttel;no;2002;10,33;3;;;;;;;;;;;;
DEF0F;01062082;Trittau;Trittau;no;8832;28,58;2;;;;;;;;;;;;
DEF0F;01062083;Westerau;Westerau;no;754;15,37;3;;;;;;;;;;;;
DEF0F;01062086;Witzhave;Witzhave;no;1576;7,87;3;;;;;;;;;;;;
DEF0F;01062087;Zarpen;Zarpen;no;1438;11,69;3;;;;;;;;;;;;
DEF0F;01062088;Brunsbek;Brunsbek;no;1699;14,42;3;;;;;;;;;;;;
DEF0F;01062089;Lasbek;Lasbek;no;1262;12,40;3;;;;;;;;;;;;
DEF0F;01062090;Ammersbek;Ammersbek;no;9745;17,70;2;;;;;;;;;;;;
DEF0F;01062091;Steinburg;Steinburg;no;2749;23,89;3;;;;;;;;;;;;
DEF0F;01062092;Travenbrück;Travenbrück;no;1745;26,47;3;;;;;;;;;;;;
DEF0F;01062093;Feldhorst;Feldhorst;no;573;15,48;3;;;;;;;;;;;;
DEF0F;01062094;Wesenberg;Wesenberg;no;1697;11,94;3;;;;;;;;;;;;
DE600;02000000;Hamburg, Freie und Hansestadt;Hamburg, Freie und Hansestadt;no;1830584;755,09;1;;;;;;;;;;;;
DE911;03101000;Braunschweig, Stadt;Braunschweig, Stadt;no;248023;192,70;1;;;;;;;;;;;;
DE912;03102000;Salzgitter, Stadt;Salzgitter, Stadt;no;104548;224,49;1;;;;;;;;;;;;
DE913;03103000;Wolfsburg, Stadt;Wolfsburg, Stadt;no;123914;204,61;1;;;;;;;;;;;;
DE914;03151001;Adenbüttel;Adenbüttel;no;1768;13,70;3;;;;;;;;;;;;
DE914;03151002;Barwedel;Barwedel;no;979;19,80;3;;;;;;;;;;;;
DE914;03151003;Bergfeld;Bergfeld;no;883;10,62;3;;;;;;;;;;;;
DE914;03151004;Bokensdorf;Bokensdorf;no;1286;14,51;3;;;;;;;;;;;;
DE914;03151005;Brome, Flecken;Brome, Flecken;no;3272;36,83;3;;;;;;;;;;;;
DE914;03151006;Calberlah;Calberlah;no;5015;27,77;2;;;;;;;;;;;;
DE914;03151007;Dedelstorf;Dedelstorf;no;1209;76,32;3;;;;;;;;;;;;
DE914;03151008;Ehra-Lessien;Ehra-Lessien;no;1852;56,25;3;;;;;;;;;;;;
DE914;03151009;Gifhorn, Stadt;Gifhorn, Stadt;no;42239;105,39;2;;;;;;;;;;;;
DE914;03151010;Groß Oesingen;Groß Oesingen;no;1864;57,60;3;;;;;;;;;;;;
DE914;03151011;Hankensbüttel;Hankensbüttel;no;4491;34,96;3;;;;;;;;;;;;
DE914;03151012;Hillerse;Hillerse;no;2488;24,18;3;;;;;;;;;;;;
DE914;03151013;Isenbüttel;Isenbüttel;no;6483;18,78;2;;;;;;;;;;;;
DE914;03151014;Jembke;Jembke;no;1995;14,57;3;;;;;;;;;;;;
DE914;03151015;Leiferde;Leiferde;no;4426;28,09;3;;;;;;;;;;;;
DE914;03151016;Meine;Meine;no;8648;39,04;3;;;;;;;;;;;;
DE914;03151017;Meinersen;Meinersen;no;8211;53,95;3;;;;;;;;;;;;
DE914;03151018;Müden (Aller);Müden (Aller);no;5398;67,37;3;;;;;;;;;;;;
DE914;03151019;Obernholz;Obernholz;no;843;37,93;3;;;;;;;;;;;;
DE914;03151020;Osloß;Osloß;no;1880;7,65;3;;;;;;;;;;;;
DE914;03151021;Parsau;Parsau;no;1856;29,45;3;;;;;;;;;;;;
DE914;03151022;Ribbesbüttel;Ribbesbüttel;no;2044;24,62;3;;;;;;;;;;;;
DE914;03151023;Rötgesbüttel;Rötgesbüttel;no;2323;10,92;3;;;;;;;;;;;;
DE914;03151024;Rühen;Rühen;no;5587;30,94;3;;;;;;;;;;;;
DE914;03151025;Sassenburg;Sassenburg;no;11614;88,54;3;;;;;;;;;;;;
DE914;03151026;Schönewörde;Schönewörde;no;893;17,71;3;;;;;;;;;;;;
DE914;03151027;Schwülper;Schwülper;no;7232;20,94;3;;;;;;;;;;;;
DE914;03151028;Sprakensehl;Sprakensehl;no;1235;84,07;3;;;;;;;;;;;;
DE914;03151029;Steinhorst;Steinhorst;no;1229;57,97;3;;;;;;;;;;;;
DE914;03151030;Tappenbeck;Tappenbeck;no;1383;5,13;3;;;;;;;;;;;;
DE914;03151031;Tiddische;Tiddische;no;1255;16,85;3;;;;;;;;;;;;
DE914;03151032;Tülau;Tülau;no;1452;23,52;3;;;;;;;;;;;;
DE914;03151033;Ummern;Ummern;no;1545;40,46;3;;;;;;;;;;;;
DE914;03151034;Vordorf;Vordorf;no;3043;19,34;3;;;;;;;;;;;;
DE914;03151035;Wagenhoff;Wagenhoff;no;1196;4,32;3;;;;;;;;;;;;
DE914;03151036;Wahrenholz;Wahrenholz;no;3609;58,00;3;;;;;;;;;;;;
DE914;03151037;Wasbüttel;Wasbüttel;no;1839;6,58;2;;;;;;;;;;;;
DE914;03151038;Wesendorf;Wesendorf;no;5265;31,29;3;;;;;;;;;;;;
DE914;03151039;Weyhausen;Weyhausen;no;2393;7,99;3;;;;;;;;;;;;
DE914;03151040;Wittingen, Stadt;Wittingen, Stadt;no;11529;225,83;3;;;;;;;;;;;;
DE914;03151041;Didderse;Didderse;no;1327;7,42;3;;;;;;;;;;;;
DE914;03151501;Giebel, gemfr. Gebiet;Giebel, gemfr. Gebiet;no;0;10,38;3;;;;;;;;;;;;
DE916;03153002;Bad Harzburg, Stadt;Bad Harzburg, Stadt;no;22017;65,52;2;;;;;;;;;;;;
DE916;03153006;Hahausen;Hahausen;no;754;9,73;3;;;;;;;;;;;;
DE916;03153007;Langelsheim, Stadt;Langelsheim, Stadt;no;11536;48,81;3;;;;;;;;;;;;
DE916;03153008;Liebenburg;Liebenburg;no;7942;78,51;3;;;;;;;;;;;;
DE916;03153009;Lutter am Barenberge, Flecken;Lutter am Barenberge, Flecken;no;2313;33,33;3;;;;;;;;;;;;
DE916;03153012;Seesen, Stadt;Seesen, Stadt;no;19472;102,32;3;;;;;;;;;;;;
DE916;03153014;Wallmoden;Wallmoden;no;897;16,90;3;;;;;;;;;;;;
DE916;03153016;Braunlage, Stadt;Braunlage, Stadt;no;5941;31,65;3;;;;;;;;;;;;
DE916;03153017;Goslar, Stadt;Goslar, Stadt;no;51128;163,88;2;;;;;;;;;;;;
DE916;03153018;Clausthal-Zellerfeld, Berg- und Universitätsstadt;Clausthal-Zellerfeld, Berg- und Universitätsstadt;no;15563;43,69;2;;;;;;;;;;;;
DE916;03153504;Harz (Landkreis Goslar), gemfr. Gebiet;Harz (Landkreis Goslar), gemfr. Gebiet;no;0;372,39;3;;;;;;;;;;;;
DE917;03154001;Bahrdorf;Bahrdorf;no;1861;40,68;3;;;;;;;;;;;;
DE917;03154002;Beierstedt;Beierstedt;no;365;9,58;3;;;;;;;;;;;;
DE917;03154004;Danndorf;Danndorf;no;2447;14,07;2;;;;;;;;;;;;
DE917;03154005;Frellstedt;Frellstedt;no;807;6,15;3;;;;;;;;;;;;
DE917;03154006;Gevensleben;Gevensleben;no;633;15,25;3;;;;;;;;;;;;
DE917;03154007;Grafhorst;Grafhorst;no;1076;9,67;3;;;;;;;;;;;;
DE917;03154008;Grasleben;Grasleben;no;2391;11,27;3;;;;;;;;;;;;
DE917;03154009;Groß Twülpstedt;Groß Twülpstedt;no;2629;36,46;3;;;;;;;;;;;;
DE917;03154012;Jerxheim;Jerxheim;no;1167;17,51;3;;;;;;;;;;;;
DE917;03154013;Königslutter am Elm, Stadt;Königslutter am Elm, Stadt;no;15774;131,12;3;;;;;;;;;;;;
DE917;03154014;Lehre;Lehre;no;12218;71,96;3;;;;;;;;;;;;
DE917;03154015;Mariental;Mariental;no;816;6,55;3;;;;;;;;;;;;
DE917;03154016;Querenhorst;Querenhorst;no;483;4,78;3;;;;;;;;;;;;
DE917;03154017;Räbke;Räbke;no;701;11,29;3;;;;;;;;;;;;
DE917;03154018;Rennau;Rennau;no;682;22,76;3;;;;;;;;;;;;
DE917;03154019;Schöningen, Stadt;Schöningen, Stadt;no;11412;35,47;2;;;;;;;;;;;;
DE917;03154021;Süpplingen;Süpplingen;no;1743;10,41;3;;;;;;;;;;;;
DE917;03154022;Süpplingenburg;Süpplingenburg;no;654;14,32;3;;;;;;;;;;;;
DE917;03154024;Velpke;Velpke;no;4652;19,79;2;;;;;;;;;;;;
DE917;03154025;Warberg;Warberg;no;818;8,03;3;;;;;;;;;;;;
DE917;03154026;Wolsdorf;Wolsdorf;no;940;13,18;3;;;;;;;;;;;;
DE917;03154027;Söllingen;Söllingen;no;1648;39,51;3;;;;;;;;;;;;
DE917;03154028;Helmstedt, Stadt;Helmstedt, Stadt;01/07/2017;25803;66,74;2;;;;;;;;;;;;
DE917;03154501;Brunsleberfeld, gemfr. Gebiet;Brunsleberfeld, gemfr. Gebiet;no;0;4,14;3;;;;;;;;;;;;
DE917;03154502;Helmstedt, gemfr. Gebiet;Helmstedt, gemfr. Gebiet;no;0;18,73;3;;;;;;;;;;;;
DE917;03154503;Königslutter, gemfr. Gebiet;Königslutter, gemfr. Gebiet;no;0;8,91;3;;;;;;;;;;;;
DE917;03154504;Mariental, gemfr. Gebiet;Mariental, gemfr. Gebiet;no;0;15,86;3;;;;;;;;;;;;
DE917;03154506;Schöningen, gemfr. Gebiet;Schöningen, gemfr. Gebiet;no;0;11,93;3;;;;;;;;;;;;
DE918;03155001;Bad Gandersheim, Stadt;Bad Gandersheim, Stadt;no;9866;90,85;2;;;;;;;;;;;;
DE918;03155002;Bodenfelde, Flecken;Bodenfelde, Flecken;no;3100;19,77;3;;;;;;;;;;;;
DE918;03155003;Dassel, Stadt;Dassel, Stadt;no;9659;113,24;3;;;;;;;;;;;;
DE918;03155005;Hardegsen, Stadt;Hardegsen, Stadt;no;7625;84,03;3;;;;;;;;;;;;
DE918;03155006;Kalefeld;Kalefeld;no;6354;84,20;3;;;;;;;;;;;;
DE918;03155007;Katlenburg-Lindau;Katlenburg-Lindau;no;7052;71,52;3;;;;;;;;;;;;
DE918;03155009;Moringen, Stadt;Moringen, Stadt;no;6969;82,39;3;;;;;;;;;;;;
DE918;03155010;Nörten-Hardenberg, Flecken;Nörten-Hardenberg, Flecken;no;8178;54,13;3;;;;;;;;;;;;
DE918;03155011;Northeim, Stadt;Northeim, Stadt;no;29040;145,85;2;;;;;;;;;;;;
DE918;03155012;Uslar, Stadt;Uslar, Stadt;no;14278;113,58;3;;;;;;;;;;;;
DE918;03155013;Einbeck, Stadt;Einbeck, Stadt;no;30925;231,92;3;;;;;;;;;;;;
DE918;03155501;Solling (Landkreis Northeim), gemfr. Geb.;Solling (Landkreis Northeim), gemfr. Geb.;no;0;177,28;3;;;;;;;;;;;;
DE91A;03157001;Edemissen;Edemissen;no;12322;104,12;3;;;;;;;;;;;;
DE91A;03157002;Hohenhameln;Hohenhameln;no;9174;69,59;3;;;;;;;;;;;;
DE91A;03157005;Lengede;Lengede;no;13051;34,34;2;;;;;;;;;;;;
DE91A;03157006;Peine, Stadt;Peine, Stadt;no;49901;119,84;2;;;;;;;;;;;;
DE91A;03157007;Vechelde;Vechelde;no;17071;76,24;3;;;;;;;;;;;;
DE91A;03157008;Wendeburg;Wendeburg;no;10319;60,15;3;;;;;;;;;;;;
DE91A;03157009;Ilsede;Ilsede;no;21530;72,22;2;;;;;;;;;;;;
DE91B;03158002;Baddeckenstedt;Baddeckenstedt;no;3055;20,45;3;;;;;;;;;;;;
DE91B;03158004;Burgdorf;Burgdorf;no;2261;24,21;3;;;;;;;;;;;;
DE91B;03158005;Cramme;Cramme;no;874;12,45;2;;;;;;;;;;;;
DE91B;03158006;Cremlingen;Cremlingen;no;13053;59,49;3;;;;;;;;;;;;
DE91B;03158007;Dahlum;Dahlum;no;649;15,18;3;;;;;;;;;;;;
DE91B;03158008;Denkte;Denkte;no;2819;18,26;2;;;;;;;;;;;;
DE91B;03158009;Dettum;Dettum;no;1200;17,20;3;;;;;;;;;;;;
DE91B;03158010;Dorstadt;Dorstadt;no;704;10,38;3;;;;;;;;;;;;
DE91B;03158011;Elbe;Elbe;no;1514;16,74;3;;;;;;;;;;;;
DE91B;03158012;Erkerode;Erkerode;no;928;13,39;3;;;;;;;;;;;;
DE91B;03158013;Evessen;Evessen;no;1273;17,55;3;;;;;;;;;;;;
DE91B;03158014;Flöthe;Flöthe;no;1119;18,85;3;;;;;;;;;;;;
DE91B;03158016;Haverlah;Haverlah;no;1636;16,86;3;;;;;;;;;;;;
DE91B;03158017;Hedeper;Hedeper;no;489;15,70;3;;;;;;;;;;;;
DE91B;03158018;Heere;Heere;no;1115;15,36;3;;;;;;;;;;;;
DE91B;03158019;Heiningen;Heiningen;no;653;8,41;3;;;;;;;;;;;;
DE91B;03158021;Kissenbrück;Kissenbrück;no;1742;6,49;3;;;;;;;;;;;;
DE91B;03158022;Kneitlingen;Kneitlingen;no;818;17,66;3;;;;;;;;;;;;
DE91B;03158023;Ohrum;Ohrum;no;624;8,38;3;;;;;;;;;;;;
DE91B;03158025;Roklum;Roklum;no;435;8,35;3;;;;;;;;;;;;
DE91B;03158027;Schöppenstedt, Stadt;Schöppenstedt, Stadt;no;5559;39,73;3;;;;;;;;;;;;
DE91B;03158028;Sehlde;Sehlde;no;910;20,39;3;;;;;;;;;;;;
DE91B;03158030;Sickte;Sickte;no;6219;25,35;2;;;;;;;;;;;;
DE91B;03158031;Uehrde;Uehrde;no;890;24,43;3;;;;;;;;;;;;
DE91B;03158032;Vahlberg;Vahlberg;no;728;18,09;3;;;;;;;;;;;;
DE91B;03158033;Veltheim (Ohe);Veltheim (Ohe);no;959;8,49;2;;;;;;;;;;;;
DE91B;03158035;Winnigstedt;Winnigstedt;no;690;12,08;3;;;;;;;;;;;;
DE91B;03158036;Wittmar;Wittmar;no;1131;4,66;3;;;;;;;;;;;;
DE91B;03158037;Wolfenbüttel, Stadt;Wolfenbüttel, Stadt;no;52357;78,74;2;;;;;;;;;;;;
DE91B;03158038;Börßum;Börßum;no;2835;30,74;3;;;;;;;;;;;;
DE91B;03158039;Schladen-Werla;Schladen-Werla;no;8803;73,91;3;;;;;;;;;;;;
DE91B;03158040;Remlingen-Semmenstedt;Remlingen-Semmenstedt;no;2395;33,43;3;;;;;;;;;;;;
DE91B;03158501;Am Großen Rhode, gemfr. Gebiet;Am Großen Rhode, gemfr. Gebiet;no;0;5,79;3;;;;;;;;;;;;
DE91B;03158502;Barnstorf-Warle, gemfr. Gebiet;Barnstorf-Warle, gemfr. Gebiet;no;0;1,29;3;;;;;;;;;;;;
DE91B;03158503;Voigtsdahlum, gemfr. Gebiet;Voigtsdahlum, gemfr. Gebiet;no;0;5,81;3;;;;;;;;;;;;
DE915;03159001;Adelebsen, Flecken;Adelebsen, Flecken;no;6344;76,09;3;;;;;;;;;;;;
DE919;03159002;Bad Grund (Harz);Bad Grund (Harz);no;8425;41,31;3;;;;;;;;;;;;
DE919;03159003;Bad Lauterberg im Harz, Stadt;Bad Lauterberg im Harz, Stadt;no;10404;41,56;2;;;;;;;;;;;;
DE919;03159004;Bad Sachsa, Stadt;Bad Sachsa, Stadt;no;7377;33,20;2;;;;;;;;;;;;
DE915;03159005;Bilshausen;Bilshausen;no;2215;8,49;3;;;;;;;;;;;;
DE915;03159006;Bodensee;Bodensee;no;790;7,47;3;;;;;;;;;;;;
DE915;03159007;Bovenden, Flecken;Bovenden, Flecken;no;13559;63,70;3;;;;;;;;;;;;
DE915;03159008;Bühren;Bühren;no;541;14,00;3;;;;;;;;;;;;
DE915;03159009;Dransfeld, Stadt;Dransfeld, Stadt;no;4344;28,91;3;;;;;;;;;;;;
DE915;03159010;Duderstadt, Stadt;Duderstadt, Stadt;no;20517;95,64;2;;;;;;;;;;;;
DE915;03159011;Ebergötzen;Ebergötzen;no;1952;19,72;3;;;;;;;;;;;;
DE919;03159012;Elbingerode;Elbingerode;no;442;5,65;3;;;;;;;;;;;;
DE915;03159013;Friedland;Friedland;no;12607;75,87;3;;;;;;;;;;;;
DE915;03159014;Gieboldehausen, Flecken;Gieboldehausen, Flecken;no;4103;19,85;3;;;;;;;;;;;;
DE915;03159015;Gleichen;Gleichen;no;8845;129,25;3;;;;;;;;;;;;
DE915;03159016;Göttingen, Stadt;Göttingen, Stadt;no;119529;116,93;1;;;;;;;;;;;;
DE915;03159017;Hann. Münden, Stadt;Hann. Münden, Stadt;no;23853;121,16;2;;;;;;;;;;;;
DE919;03159018;Hattorf am Harz;Hattorf am Harz;no;4050;29,19;3;;;;;;;;;;;;
DE919;03159019;Herzberg am Harz, Stadt;Herzberg am Harz, Stadt;no;13028;71,88;2;;;;;;;;;;;;
DE919;03159020;Hörden am Harz;Hörden am Harz;no;981;7,82;3;;;;;;;;;;;;
DE915;03159021;Jühnde;Jühnde;no;985;24,54;3;;;;;;;;;;;;
DE915;03159022;Krebeck;Krebeck;no;1047;12,26;3;;;;;;;;;;;;
DE915;03159023;Landolfshausen;Landolfshausen;no;1036;16,22;3;;;;;;;;;;;;
DE915;03159024;Niemetal;Niemetal;no;1493;28,53;3;;;;;;;;;;;;
DE915;03159025;Obernfeld;Obernfeld;no;945;10,72;3;;;;;;;;;;;;
DE919;03159026;Osterode am Harz, Stadt;Osterode am Harz, Stadt;no;21839;102,54;2;;;;;;;;;;;;
DE915;03159027;Rhumspringe;Rhumspringe;no;1819;9,36;3;;;;;;;;;;;;
DE915;03159028;Rollshausen;Rollshausen;no;843;11,67;3;;;;;;;;;;;;
DE915;03159029;Rosdorf;Rosdorf;no;11887;66,53;2;;;;;;;;;;;;
DE915;03159030;Rüdershausen;Rüdershausen;no;799;9,44;3;;;;;;;;;;;;
DE915;03159031;Scheden;Scheden;no;1948;26,73;3;;;;;;;;;;;;
DE915;03159032;Seeburg;Seeburg;no;1613;13,44;3;;;;;;;;;;;;
DE915;03159033;Seulingen;Seulingen;no;1344;11,10;3;;;;;;;;;;;;
DE915;03159034;Staufenberg;Staufenberg;no;7835;77,73;3;;;;;;;;;;;;
DE915;03159035;Waake;Waake;no;1284;7,90;3;;;;;;;;;;;;
DE919;03159036;Walkenried;Walkenried;no;4460;21,05;3;;;;;;;;;;;;
DE915;03159037;Wollbrandshausen;Wollbrandshausen;no;638;6,26;3;;;;;;;;;;;;
DE915;03159038;Wollershausen;Wollershausen;no;499;9,15;3;;;;;;;;;;;;
DE919;03159039;Wulften am Harz;Wulften am Harz;no;1816;14,82;3;;;;;;;;;;;;
DE919;03159501;Harz (Ldkr. Göttingen), gemfr. Geb.;Harz (Ldkr. Göttingen), gemfr. Geb.;no;0;267,85;3;;;;;;;;;;;;
DE929;03241001;Hannover, Landeshauptstadt;Hannover, Landeshauptstadt;no;535061;204,30;1;;;;;;;;;;;;
DE929;03241002;Barsinghausen, Stadt;Barsinghausen, Stadt;no;33989;102,81;2;;;;;;;;;;;;
DE929;03241003;Burgdorf, Stadt;Burgdorf, Stadt;no;30482;112,56;2;;;;;;;;;;;;
DE929;03241004;Burgwedel, Stadt;Burgwedel, Stadt;no;20474;152,85;2;;;;;;;;;;;;
DE929;03241005;Garbsen, Stadt;Garbsen, Stadt;no;60875;79,49;2;;;;;;;;;;;;
DE929;03241006;Gehrden, Stadt;Gehrden, Stadt;no;14903;43,24;2;;;;;;;;;;;;
DE929;03241007;Hemmingen, Stadt;Hemmingen, Stadt;no;18923;31,73;2;;;;;;;;;;;;
DE929;03241008;Isernhagen;Isernhagen;no;24219;59,85;2;;;;;;;;;;;;
DE929;03241009;Laatzen, Stadt;Laatzen, Stadt;no;41449;34,16;2;;;;;;;;;;;;
DE929;03241010;Langenhagen, Stadt;Langenhagen, Stadt;no;53790;71,97;2;;;;;;;;;;;;
DE929;03241011;Lehrte, Stadt;Lehrte, Stadt;no;43932;127,67;3;;;;;;;;;;;;
DE929;03241012;Neustadt am Rübenberge, Stadt;Neustadt am Rübenberge, Stadt;no;43964;358,96;3;;;;;;;;;;;;
DE929;03241013;Pattensen, Stadt;Pattensen, Stadt;no;14630;67,13;3;;;;;;;;;;;;
DE929;03241014;Ronnenberg, Stadt;Ronnenberg, Stadt;no;24080;37,89;2;;;;;;;;;;;;
DE929;03241015;Seelze, Stadt;Seelze, Stadt;no;34036;54,08;2;;;;;;;;;;;;
DE929;03241016;Sehnde, Stadt;Sehnde, Stadt;no;23505;103,58;3;;;;;;;;;;;;
DE929;03241017;Springe, Stadt;Springe, Stadt;no;28918;160,12;3;;;;;;;;;;;;
DE929;03241018;Uetze;Uetze;no;20260;140,85;3;;;;;;;;;;;;
DE929;03241019;Wedemark;Wedemark;no;29599;174,27;2;;;;;;;;;;;;
DE929;03241020;Wennigsen (Deister);Wennigsen (Deister);no;14054;53,88;3;;;;;;;;;;;;
DE929;03241021;Wunstorf, Stadt;Wunstorf, Stadt;no;41532;125,74;2;;;;;;;;;;;;
DE922;03251001;Affinghausen;Affinghausen;no;856;12,26;3;;;;;;;;;;;;
DE922;03251002;Asendorf;Asendorf;no;2938;58,24;3;;;;;;;;;;;;
DE922;03251003;Bahrenborstel;Bahrenborstel;no;1098;31,28;3;;;;;;;;;;;;
DE922;03251004;Barenburg, Flecken;Barenburg, Flecken;no;1226;16,45;3;;;;;;;;;;;;
DE922;03251005;Barnstorf, Flecken;Barnstorf, Flecken;no;6292;52,36;3;;;;;;;;;;;;
DE922;03251006;Barver;Barver;no;1108;26,04;3;;;;;;;;;;;;
DE922;03251007;Bassum, Stadt;Bassum, Stadt;no;15818;168,85;3;;;;;;;;;;;;
DE922;03251008;Borstel;Borstel;no;1223;31,08;3;;;;;;;;;;;;
DE922;03251009;Brockum;Brockum;no;1012;30,62;3;;;;;;;;;;;;
DE922;03251011;Dickel;Dickel;no;465;16,98;3;;;;;;;;;;;;
DE922;03251012;Diepholz, Stadt;Diepholz, Stadt;no;16661;104,68;2;;;;;;;;;;;;
DE922;03251013;Drebber;Drebber;no;2932;47,16;3;;;;;;;;;;;;
DE922;03251014;Drentwede;Drentwede;no;994;30,41;3;;;;;;;;;;;;
DE922;03251015;Ehrenburg;Ehrenburg;no;1506;49,17;3;;;;;;;;;;;;
DE922;03251017;Eydelstedt;Eydelstedt;no;1803;76,23;3;;;;;;;;;;;;
DE922;03251018;Freistatt;Freistatt;no;476;12,54;3;;;;;;;;;;;;
DE922;03251019;Hemsloh;Hemsloh;no;575;26,82;3;;;;;;;;;;;;
DE922;03251020;Hüde;Hüde;no;1153;24,41;3;;;;;;;;;;;;
DE922;03251021;Kirchdorf;Kirchdorf;no;2262;47,80;3;;;;;;;;;;;;
DE922;03251022;Lembruch;Lembruch;no;1197;22,67;3;;;;;;;;;;;;
DE922;03251023;Lemförde, Flecken;Lemförde, Flecken;no;3223;6,95;2;;;;;;;;;;;;
DE922;03251024;Maasen;Maasen;no;442;18,72;3;;;;;;;;;;;;
DE922;03251025;Marl;Marl;no;706;9,84;3;;;;;;;;;;;;
DE922;03251026;Martfeld;Martfeld;no;2764;35,06;3;;;;;;;;;;;;
DE922;03251027;Mellinghausen;Mellinghausen;no;1092;24,44;3;;;;;;;;;;;;
DE922;03251028;Neuenkirchen;Neuenkirchen;no;1218;14,67;3;;;;;;;;;;;;
DE922;03251029;Quernheim;Quernheim;no;452;6,24;2;;;;;;;;;;;;
DE922;03251030;Rehden;Rehden;no;2153;33,35;3;;;;;;;;;;;;
DE922;03251031;Scholen;Scholen;no;786;20,47;3;;;;;;;;;;;;
DE922;03251032;Schwaförden;Schwaförden;no;1467;26,00;3;;;;;;;;;;;;
DE922;03251033;Schwarme;Schwarme;no;2572;24,31;3;;;;;;;;;;;;
DE922;03251034;Siedenburg, Flecken;Siedenburg, Flecken;no;1294;14,23;3;;;;;;;;;;;;
DE922;03251035;Staffhorst;Staffhorst;no;510;14,65;3;;;;;;;;;;;;
DE922;03251036;Stemshorn;Stemshorn;no;671;8,84;2;;;;;;;;;;;;
DE922;03251037;Stuhr;Stuhr;no;33526;81,83;2;;;;;;;;;;;;
DE922;03251038;Sudwalde;Sudwalde;no;1062;27,24;3;;;;;;;;;;;;
DE922;03251040;Sulingen, Stadt;Sulingen, Stadt;no;12799;110,83;2;;;;;;;;;;;;
DE922;03251041;Syke, Stadt;Syke, Stadt;no;24346;128,11;2;;;;;;;;;;;;
DE922;03251042;Twistringen, Stadt;Twistringen, Stadt;no;12302;114,37;2;;;;;;;;;;;;
DE922;03251043;Varrel;Varrel;no;1530;43,99;3;;;;;;;;;;;;
DE922;03251044;Wagenfeld;Wagenfeld;no;7226;117,57;3;;;;;;;;;;;;
DE922;03251045;Wehrbleck;Wehrbleck;no;783;28,03;3;;;;;;;;;;;;
DE922;03251046;Wetschen;Wetschen;no;1788;25,11;3;;;;;;;;;;;;
DE922;03251047;Weyhe;Weyhe;no;30627;60,36;2;;;;;;;;;;;;
DE922;03251049;Bruchhausen-Vilsen, Flecken;Bruchhausen-Vilsen, Flecken;no;9078;109,73;3;;;;;;;;;;;;
DE923;03252001;Aerzen, Flecken;Aerzen, Flecken;no;10556;105,26;3;;;;;;;;;;;;
DE923;03252002;Bad Münder am Deister, Stadt;Bad Münder am Deister, Stadt;no;17356;107,97;3;;;;;;;;;;;;
DE923;03252003;Bad Pyrmont, Stadt;Bad Pyrmont, Stadt;no;19067;61,99;2;;;;;;;;;;;;
DE923;03252004;Coppenbrügge, Flecken;Coppenbrügge, Flecken;no;6998;90,07;3;;;;;;;;;;;;
DE923;03252005;Emmerthal;Emmerthal;no;9847;114,94;3;;;;;;;;;;;;
DE923;03252006;Hameln, Stadt;Hameln, Stadt;no;57228;102,53;2;;;;;;;;;;;;
DE923;03252007;Hessisch Oldendorf, Stadt;Hessisch Oldendorf, Stadt;no;18083;120,32;3;;;;;;;;;;;;
DE923;03252008;Salzhemmendorf, Flecken;Salzhemmendorf, Flecken;no;9161;94,45;3;;;;;;;;;;;;
DE925;03254002;Alfeld (Leine), Stadt;Alfeld (Leine), Stadt;no;18814;72,88;2;;;;;;;;;;;;
DE925;03254003;Algermissen;Algermissen;no;7864;35,71;3;;;;;;;;;;;;
DE925;03254005;Bad Salzdetfurth, Stadt;Bad Salzdetfurth, Stadt;no;13177;67,20;2;;;;;;;;;;;;
DE925;03254008;Bockenem, Stadt;Bockenem, Stadt;no;9827;109,96;2;;;;;;;;;;;;
DE925;03254011;Diekholzen;Diekholzen;no;6476;30,22;3;;;;;;;;;;;;
DE925;03254013;Eime, Flecken;Eime, Flecken;no;2588;21,97;2;;;;;;;;;;;;
DE925;03254014;Elze, Stadt;Elze, Stadt;no;8858;47,81;2;;;;;;;;;;;;
DE925;03254017;Giesen;Giesen;no;9698;34,00;2;;;;;;;;;;;;
DE925;03254020;Harsum;Harsum;no;11367;50,00;3;;;;;;;;;;;;
